사고일시,요일,사고유형,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사고날짜,사고시간
2022-08-19 23:00:00,금요일,차대차,젖음/습기,흐림,단일로,승용,32,상해없음,승용,남,43.0,중상,2022-08-19,23:00:00
2022-08-20 01:00:00,토요일,차대사람,건조,기타,단일로,승용,47,상해없음,보행자,여,30.0,경상,2022-08-20,01:00:00
2022-08-20 01:00:00,토요일,차대차,젖음/습기,비,단일로,이륜,25,부상신고,승용,남,47.0,상해없음,2022-08-20,01:00:00
2022-08-20 03:00:00,토요일,차대차,건조,맑음,교차로,승용,42,상해없음,승용,남,37.0,경상,2022-08-20,03:00:00
2022-08-20 04:00:00,토요일,차대차,젖음/습기,흐림,단일로,승용,44,상해없음,승용,남,56.0,경상,2022-08-20,04:00:00
2022-08-20 10:00:00,토요일,차대차,기타,기타,단일로,승용,50,상해없음,승용,남,51.0,경상,2022-08-20,10:00:00
2022-08-20 13:00:00,토요일,차대차,건조,맑음,교차로,승용,69,상해없음,승용,남,41.0,중상,2022-08-20,13:00:00
2022-08-20 14:00:00,토요일,차대차,건조,맑음,단일로,승용,56,상해없음,승용,남,43.0,경상,2022-08-20,14:00:00
2022-08-20 20:00:00,토요일,차대사람,건조,맑음,단일로,화물,64,상해없음,보행자,남,57.0,경상,2022-08-20,20:00:00
2022-08-20 22:00:00,토요일,차대차,건조,맑음,교차로,승용,63,상해없음,승용,남,23.0,경상,2022-08-20,22:00:00
2022-08-20 23:00:00,토요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,22.0,경상,2022-08-20,23:00:00
2022-08-21 02:00:00,일요일,차대차,건조,맑음,단일로,승용,23,상해없음,승용,남,76.0,경상,2022-08-21,02:00:00
2022-08-21 04:00:00,일요일,차대사람,건조,맑음,단일로,승용,37,상해없음,보행자,남,67.0,경상,2022-08-21,04:00:00
2022-08-21 07:00:00,일요일,차대차,건조,맑음,단일로,승용,23,상해없음,승용,남,57.0,경상,2022-08-21,07:00:00
2022-08-21 19:00:00,일요일,차대차,건조,흐림,단일로,화물,55,상해없음,승용,남,56.0,경상,2022-08-21,19:00:00
2022-08-21 21:00:00,일요일,차대차,건조,맑음,교차로,승용,25,상해없음,이륜,남,18.0,중상,2022-08-21,21:00:00
2022-08-21 21:00:00,일요일,차대차,건조,맑음,단일로,승용,25,상해없음,이륜,남,33.0,경상,2022-08-21,21:00:00
2022-08-21 23:00:00,일요일,차대차,건조,맑음,단일로,화물,59,상해없음,승용,여,40.0,경상,2022-08-21,23:00:00
2022-08-22 08:00:00,월요일,차대차,건조,맑음,단일로,화물,54,상해없음,승용,남,54.0,경상,2022-08-22,08:00:00
2022-08-22 14:00:00,월요일,차대차,건조,맑음,교차로,승용,58,상해없음,승용,남,39.0,경상,2022-08-22,14:00:00
2022-08-22 17:00:00,월요일,차대사람,건조,맑음,단일로,자전거,74,부상신고,보행자,여,51.0,상해없음,2022-08-22,17:00:00
2022-08-23 00:00:00,화요일,차대차,젖음/습기,비,단일로,승용,25,상해없음,승용,남,62.0,경상,2022-08-23,00:00:00
2022-08-23 07:00:00,화요일,차대차,젖음/습기,맑음,단일로,이륜,31,상해없음,승용,남,31.0,경상,2022-08-23,07:00:00
2022-08-23 23:00:00,화요일,차대차,건조,맑음,교차로,승용,31,상해없음,화물,남,45.0,경상,2022-08-23,23:00:00
2022-08-24 00:00:00,수요일,차대차,건조,맑음,교차로,승용,32,상해없음,승용,남,28.0,경상,2022-08-24,00:00:00
2022-08-24 01:00:00,수요일,차대차,건조,맑음,단일로,승용,35,상해없음,승용,남,64.0,경상,2022-08-24,01:00:00
2022-08-24 02:00:00,수요일,차대차,건조,맑음,교차로,승용,42,상해없음,승용,남,73.0,경상,2022-08-24,02:00:00
2022-08-24 18:00:00,수요일,차대차,건조,맑음,교차로,승용,80,상해없음,이륜,남,30.0,경상,2022-08-24,18:00:00
2022-08-24 22:00:00,수요일,차대차,건조,맑음,교차로,승용,44,상해없음,이륜,남,36.0,경상,2022-08-24,22:00:00
2022-08-24 22:00:00,수요일,차대차,건조,맑음,단일로,승용,25,상해없음,승용,남,28.0,경상,2022-08-24,22:00:00
2022-08-25 00:00:00,목요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,47.0,경상,2022-08-25,00:00:00
2022-08-25 06:00:00,목요일,차대사람,건조,맑음,단일로,승용,20,상해없음,보행자,남,49.0,중상,2022-08-25,06:00:00
2022-08-25 17:00:00,목요일,차대차,건조,맑음,단일로,이륜,69,상해없음,화물,남,49.0,경상,2022-08-25,17:00:00
2022-08-25 20:00:00,목요일,차대사람,건조,맑음,단일로,자전거,54,상해없음,보행자,남,62.0,경상,2022-08-25,20:00:00
2022-08-25 23:00:00,목요일,차대사람,건조,맑음,단일로,승용,53,상해없음,보행자,남,47.0,경상,2022-08-25,23:00:00
2022-08-26 09:00:00,금요일,차대차,건조,맑음,교차로,승용,50,상해없음,승용,여,31.0,경상,2022-08-26,09:00:00
2022-08-26 22:00:00,금요일,차대차,건조,맑음,단일로,승용,39,상해없음,승용,남,31.0,경상,2022-08-26,22:00:00
2022-08-27 03:00:00,토요일,차대차,젖음/습기,흐림,교차로,승용,45,상해없음,화물,남,65.0,경상,2022-08-27,03:00:00
2022-08-27 03:00:00,토요일,차대차,젖음/습기,비,단일로,승용,40,상해없음,화물,남,64.0,경상,2022-08-27,03:00:00
2022-08-27 13:00:00,토요일,차대차,건조,맑음,교차로,승용,29,상해없음,이륜,남,32.0,경상,2022-08-27,13:00:00
2022-08-27 14:00:00,토요일,차대차,건조,맑음,단일로,승용,32,상해없음,승용,여,43.0,경상,2022-08-27,14:00:00
2022-08-28 02:00:00,일요일,차대차,건조,맑음,교차로,승용,44,상해없음,승용,남,40.0,경상,2022-08-28,02:00:00
2022-08-28 05:00:00,일요일,차대사람,건조,맑음,단일로,승용,38,상해없음,보행자,남,73.0,경상,2022-08-28,05:00:00
2022-08-28 07:00:00,일요일,차대차,건조,맑음,교차로,승용,37,상해없음,승용,남,60.0,경상,2022-08-28,07:00:00
2022-08-28 20:00:00,일요일,차대차,건조,맑음,교차로,승용,35,상해없음,승용,남,35.0,경상,2022-08-28,20:00:00
2022-08-28 23:00:00,일요일,차대차,건조,맑음,단일로,승용,30,상해없음,승용,남,18.0,경상,2022-08-28,23:00:00
2022-08-29 04:00:00,월요일,차대차,젖음/습기,비,교차로,승용,54,상해없음,승용,남,59.0,경상,2022-08-29,04:00:00
2022-08-29 05:00:00,월요일,차대사람,건조,흐림,단일로,이륜,32,상해없음,보행자,남,25.0,중상,2022-08-29,05:00:00
2022-08-29 06:00:00,월요일,차대차,건조,맑음,단일로,이륜,21,상해없음,승용,남,34.0,경상,2022-08-29,06:00:00
2022-08-29 07:00:00,월요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,여,43.0,부상신고,2022-08-29,07:00:00
2022-08-29 07:00:00,월요일,차대차,젖음/습기,비,단일로,승용,30,상해없음,승용,남,50.0,경상,2022-08-29,07:00:00
2022-08-29 22:00:00,월요일,차대차,건조,맑음,교차로,승용,56,상해없음,이륜,남,31.0,경상,2022-08-29,22:00:00
2022-08-30 03:00:00,화요일,차대차,젖음/습기,비,교차로,승용,50,상해없음,이륜,남,39.0,중상,2022-08-30,03:00:00
2022-08-30 12:00:00,화요일,차대차,젖음/습기,비,교차로,승용,57,상해없음,승용,여,37.0,경상,2022-08-30,12:00:00
2022-08-30 20:00:00,화요일,차대차,젖음/습기,비,교차로,이륜,29,상해없음,승용,남,26.0,경상,2022-08-30,20:00:00
2022-08-30 21:00:00,화요일,차대차,건조,맑음,단일로,승용,43,상해없음,승용,남,63.0,경상,2022-08-30,21:00:00
2022-08-30 22:00:00,화요일,차대사람,건조,맑음,교차로,승용,36,상해없음,보행자,여,61.0,경상,2022-08-30,22:00:00
2022-08-31 00:00:00,수요일,차대차,건조,맑음,교차로,승용,37,상해없음,승용,남,54.0,경상,2022-08-31,00:00:00
2022-08-31 00:00:00,수요일,차대차,젖음/습기,비,단일로,승용,26,상해없음,승용,남,39.0,경상,2022-08-31,00:00:00
2022-08-31 04:00:00,수요일,차대차,건조,맑음,단일로,승용,26,상해없음,승용,남,65.0,경상,2022-08-31,04:00:00
2022-08-31 06:00:00,수요일,차대차,건조,맑음,단일로,승용,22,상해없음,승용,남,40.0,경상,2022-08-31,06:00:00
2022-09-01 00:00:00,목요일,차대차,건조,맑음,교차로,승용,44,상해없음,승용,남,52.0,경상,2022-09-01,00:00:00
2022-09-01 01:00:00,목요일,차대사람,건조,맑음,교차로,자전거,20,상해없음,보행자,남,81.0,중상,2022-09-01,01:00:00
2022-09-01 21:00:00,목요일,차대차,건조,맑음,교차로,승용,42,상해없음,화물,남,42.0,경상,2022-09-01,21:00:00
2022-09-01 22:00:00,목요일,차대차,건조,맑음,교차로,승용,35,상해없음,이륜,남,36.0,경상,2022-09-01,22:00:00
2022-09-02 01:00:00,금요일,차대차,건조,맑음,교차로,승용,47,상해없음,승용,남,56.0,경상,2022-09-02,01:00:00
2022-09-02 12:00:00,금요일,차대차,건조,맑음,단일로,이륜,57,상해없음,이륜,남,26.0,경상,2022-09-02,12:00:00
2022-09-02 12:00:00,금요일,차대차,건조,맑음,교차로,승용,26,상해없음,승용,남,27.0,경상,2022-09-02,12:00:00
2022-09-02 22:00:00,금요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,여,38.0,중상,2022-09-02,22:00:00
2022-09-03 00:00:00,토요일,차대차,건조,맑음,단일로,승용,35,상해없음,승용,남,60.0,경상,2022-09-03,00:00:00
2022-09-03 07:00:00,토요일,차대사람,건조,맑음,단일로,이륜,24,상해없음,보행자,여,67.0,경상,2022-09-03,07:00:00
2022-09-03 08:00:00,토요일,차대차,건조,맑음,교차로,승용,37,상해없음,승용,남,62.0,경상,2022-09-03,08:00:00
2022-09-03 20:00:00,토요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,53.0,경상,2022-09-03,20:00:00
2022-09-04 00:00:00,일요일,차대사람,건조,맑음,단일로,이륜,62,상해없음,보행자,남,63.0,중상,2022-09-04,00:00:00
2022-09-04 01:00:00,일요일,차대차,건조,맑음,교차로,승용,29,상해없음,이륜,남,16.0,경상,2022-09-04,01:00:00
2022-09-04 01:00:00,일요일,차대차,건조,맑음,단일로,화물,60,상해없음,승용,남,71.0,경상,2022-09-04,01:00:00
2022-09-04 02:00:00,일요일,차대차,건조,맑음,교차로,승용,27,상해없음,자전거,남,34.0,중상,2022-09-04,02:00:00
2022-09-04 04:00:00,일요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,22.0,경상,2022-09-04,04:00:00
2022-09-04 14:00:00,일요일,차대차,젖음/습기,비,교차로,승용,30,상해없음,승용,남,71.0,경상,2022-09-04,14:00:00
2022-09-04 14:00:00,일요일,차대차,젖음/습기,비,교차로,승용,53,상해없음,승용,여,55.0,경상,2022-09-04,14:00:00
2022-09-04 15:00:00,일요일,차대차,건조,맑음,단일로,승용,60,상해없음,승용,남,48.0,경상,2022-09-04,15:00:00
2022-09-04 15:00:00,일요일,차대차,건조,맑음,단일로,승용,47,상해없음,승용,남,48.0,경상,2022-09-04,15:00:00
2022-09-04 16:00:00,일요일,차대차,건조,맑음,단일로,승용,57,상해없음,승용,남,68.0,경상,2022-09-04,16:00:00
2022-09-05 02:00:00,월요일,차대차,젖음/습기,비,교차로,승용,59,상해없음,화물,남,68.0,경상,2022-09-05,02:00:00
2022-09-05 19:00:00,월요일,차대차,젖음/습기,비,단일로,승용,60,상해없음,승용,남,58.0,경상,2022-09-05,19:00:00
2022-09-05 19:00:00,월요일,차대차,젖음/습기,비,단일로,승용,39,상해없음,승용,남,51.0,부상신고,2022-09-05,19:00:00
2022-09-05 21:00:00,월요일,차대사람,젖음/습기,비,교차로,승용,34,상해없음,보행자,남,52.0,경상,2022-09-05,21:00:00
2022-09-05 23:00:00,월요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,남,63.0,경상,2022-09-05,23:00:00
2022-09-05 23:00:00,월요일,차대차,젖음/습기,비,단일로,승용,36,상해없음,승용,남,71.0,중상,2022-09-05,23:00:00
2022-09-05 23:00:00,월요일,차대차,젖음/습기,비,교차로,승용,53,상해없음,승용,남,27.0,경상,2022-09-05,23:00:00
2022-09-06 00:00:00,화요일,차대차,젖음/습기,비,교차로,승용,36,상해없음,승용,남,44.0,중상,2022-09-06,00:00:00
2022-09-06 01:00:00,화요일,차대차,젖음/습기,비,단일로,승용,53,상해없음,승용,남,30.0,경상,2022-09-06,01:00:00
2022-09-06 02:00:00,화요일,차대차,젖음/습기,비,단일로,승용,42,상해없음,승용,남,47.0,경상,2022-09-06,02:00:00
2022-09-06 02:00:00,화요일,차대차,젖음/습기,비,단일로,승용,42,상해없음,화물,남,62.0,중상,2022-09-06,02:00:00
2022-09-06 03:00:00,화요일,차대차,젖음/습기,비,단일로,승용,42,상해없음,승용,남,59.0,경상,2022-09-06,03:00:00
2022-09-06 12:00:00,화요일,차대차,건조,맑음,단일로,승용,59,상해없음,이륜,남,60.0,중상,2022-09-06,12:00:00
2022-09-06 20:00:00,화요일,차대차,건조,맑음,단일로,화물,60,상해없음,승용,남,21.0,경상,2022-09-06,20:00:00
2022-09-06 21:00:00,화요일,차대차,건조,흐림,단일로,승용,30,상해없음,승용,여,48.0,경상,2022-09-06,21:00:00
2022-09-07 02:00:00,수요일,차대차,건조,맑음,단일로,승용,32,상해없음,승용,남,64.0,경상,2022-09-07,02:00:00
2022-09-07 20:00:00,수요일,차대차,건조,맑음,교차로,승용,44,상해없음,승용,남,47.0,경상,2022-09-07,20:00:00
2022-09-07 22:00:00,수요일,차대사람,건조,맑음,단일로,자전거,31,상해없음,보행자,여,39.0,경상,2022-09-07,22:00:00
2022-09-07 23:00:00,수요일,차대차,건조,맑음,단일로,승용,40,상해없음,승용,남,29.0,부상신고,2022-09-07,23:00:00
2022-09-08 00:00:00,목요일,차대차,건조,맑음,단일로,승용,31,상해없음,승용,남,69.0,경상,2022-09-08,00:00:00
2022-09-08 00:00:00,목요일,차대사람,건조,맑음,단일로,자전거,31,상해없음,보행자,남,31.0,경상,2022-09-08,00:00:00
2022-09-08 01:00:00,목요일,차대차,기타,맑음,교차로,승용,43,부상신고,이륜,남,53.0,중상,2022-09-08,01:00:00
2022-09-08 01:00:00,목요일,차대차,건조,맑음,교차로,승용,38,상해없음,승용,남,55.0,경상,2022-09-08,01:00:00
2022-09-08 20:00:00,목요일,차대차,건조,맑음,교차로,이륜,51,상해없음,승용,남,33.0,부상신고,2022-09-08,20:00:00
2022-09-08 23:00:00,목요일,차대차,건조,맑음,단일로,승용,59,상해없음,승용,남,53.0,중상,2022-09-08,23:00:00
2022-09-09 13:00:00,금요일,차대차,건조,맑음,단일로,승용,71,상해없음,승용,여,69.0,경상,2022-09-09,13:00:00
2022-09-09 18:00:00,금요일,차대사람,건조,맑음,교차로,이륜,56,상해없음,보행자,여,50.0,중상,2022-09-09,18:00:00
2022-09-09 20:00:00,금요일,차대차,건조,맑음,단일로,승용,51,상해없음,승용,남,33.0,경상,2022-09-09,20:00:00
2022-09-09 22:00:00,금요일,차대사람,건조,맑음,단일로,승용,43,상해없음,보행자,여,45.0,경상,2022-09-09,22:00:00
2022-09-10 01:00:00,토요일,차대차,건조,맑음,교차로,승용,37,상해없음,승용,남,31.0,경상,2022-09-10,01:00:00
2022-09-10 02:00:00,토요일,차대차,건조,맑음,교차로,이륜,31,상해없음,이륜,남,25.0,중상,2022-09-10,02:00:00
2022-09-10 04:00:00,토요일,차대사람,건조,맑음,단일로,자전거,32,상해없음,보행자,남,23.0,경상,2022-09-10,04:00:00
2022-09-10 06:00:00,토요일,차대사람,건조,맑음,단일로,승용,24,상해없음,보행자,여,34.0,경상,2022-09-10,06:00:00
2022-09-10 07:00:00,토요일,차대차,건조,맑음,교차로,이륜,20,중상,승용,여,56.0,중상,2022-09-10,07:00:00
2022-09-10 11:00:00,토요일,차대차,건조,맑음,단일로,승용,26,상해없음,승용,남,41.0,경상,2022-09-10,11:00:00
2022-09-10 18:00:00,토요일,차대차,건조,맑음,교차로,승용,39,상해없음,승용,남,62.0,경상,2022-09-10,18:00:00
2022-09-11 01:00:00,일요일,차대차,건조,맑음,단일로,승용,27,상해없음,승용,남,52.0,상해없음,2022-09-11,01:00:00
2022-09-11 03:00:00,일요일,차대차,건조,맑음,단일로,승용,38,상해없음,승용,남,52.0,경상,2022-09-11,03:00:00
2022-09-11 06:00:00,일요일,차대차,건조,맑음,교차로,승용,47,상해없음,승용,남,62.0,경상,2022-09-11,06:00:00
2022-09-11 23:00:00,일요일,차대차,건조,맑음,단일로,승용,66,상해없음,승용,남,67.0,경상,2022-09-11,23:00:00
2022-09-12 02:00:00,월요일,차대차,건조,맑음,단일로,승용,45,상해없음,승용,남,27.0,중상,2022-09-12,02:00:00
2022-09-12 02:00:00,월요일,차대차,건조,맑음,교차로,승용,30,상해없음,이륜,남,25.0,경상,2022-09-12,02:00:00
2022-09-12 02:00:00,월요일,차대차,건조,흐림,교차로,승용,53,상해없음,이륜,남,39.0,중상,2022-09-12,02:00:00
2022-09-12 16:00:00,월요일,차대차,건조,맑음,단일로,승용,59,상해없음,승용,남,47.0,경상,2022-09-12,16:00:00
2022-09-12 20:00:00,월요일,차대사람,건조,맑음,단일로,이륜,45,상해없음,보행자,남,35.0,경상,2022-09-12,20:00:00
2022-09-13 03:00:00,화요일,차대차,건조,맑음,교차로,이륜,28,중상,승용,남,69.0,경상,2022-09-13,03:00:00
2022-09-13 22:00:00,화요일,차대차,건조,맑음,단일로,승용,49,경상,승용,남,61.0,중상,2022-09-13,22:00:00
2022-09-14 03:00:00,수요일,차대차,건조,맑음,단일로,승용,28,상해없음,승용,남,26.0,중상,2022-09-14,03:00:00
2022-09-14 21:00:00,수요일,차대차,건조,맑음,교차로,자전거,52,부상신고,승용,남,57.0,상해없음,2022-09-14,21:00:00
2022-09-14 21:00:00,수요일,차대차,건조,맑음,단일로,승용,41,상해없음,승용,남,33.0,경상,2022-09-14,21:00:00
